,PayOffFunction,Radius,Noise,IKINumber,MaxDeviation,MaxNrDigits,TrackingWindowVisitCounter,MeanTimeTypingWindow
1163,Accuracy,80,3,0.27560500000000004,58.85,8,2,1.9112333333333302
1344,Accuracy,80,3,0.404969736842105,53.88,10,4,1.19874
1551,Accuracy,80,3,0.4514504970760229,81.5,11,2,3.91103333333333
1240,Accuracy,120,3,0.22363078947368398,90.28,13,1,3.21775
1390,Accuracy,120,3,0.44272789473684204,77.11,5,4,2.31422
1287,Accuracy,120,3,0.404969736842105,63.27,10,4,1.25492
1511,Accuracy,120,3,0.4030171052631579,83.3,7,2,2.82853333333333
1759,Accuracy,120,3,0.258833157894737,80.59,10,2,1.98656666666667
1041,Accuracy,120,3,0.25489235380117004,61.38,12,1,2.8756
1398,Accuracy,120,3,0.44272789473684204,65.98,10,3,2.959925
1883,Accuracy,120,3,0.289582368421053,71.1,10,1,3.02545
1796,Accuracy,120,3,0.22610026315789497,56.55,11,1,2.61405
1396,Accuracy,120,3,0.44272789473684204,90.63,9,2,3.8475
1758,Accuracy,120,3,0.258833157894737,60.75,9,3,1.56025
1150,Accuracy,120,3,0.27560500000000004,42.53,13,1,2.8129
1384,Accuracy,120,3,0.44272789473684204,75.66,7,5,2.2045666666666697
1614,Accuracy,120,3,0.211221578947368,52.27,11,1,2.26785
1518,Accuracy,120,3,0.4030171052631579,108.3,13,1,4.46405
1031,Accuracy,120,3,0.38790115497076,73.42,9,3,2.3266
1040,Accuracy,120,3,0.25489235380117004,59.37,8,3,1.436175
1889,Accuracy,120,3,0.289582368421053,69.41,9,2,3.10863333333333
1246,Accuracy,120,3,0.22363078947368398,32.61,10,1,2.53875
1046,Accuracy,120,3,0.25489235380117004,46.89,8,3,1.5546
1880,Accuracy,120,3,0.289582368421053,79.46,15,1,4.31915
1242,Accuracy,120,3,0.22363078947368398,28.39,20,0,4.8968
1038,Accuracy,120,3,0.38790115497076,72.73,7,2,3.27323333333333
1381,Accuracy,120,3,0.44272789473684204,68.35,6,5,2.06288333333333
257,Speed,120,3,0.469810526315789,99.05,20,0,9.9167
330,Speed,120,3,0.316916315789474,124.24,20,0,7.4464
66,Speed,120,3,0.30855368421052604,121.64,11,1,3.33965
322,Speed,120,3,0.316916315789474,96.1,20,0,8.0772
117,Speed,120,3,0.197858157894737,63.89,20,1,2.72875
431,Speed,120,3,0.38419394736842105,73.49,12,1,4.37695
533,Speed,120,3,0.28634421052631603,86.24,8,3,1.903275
60,Speed,120,3,0.30855368421052604,95.38,11,1,3.1282
206,Speed,120,3,0.39388921052631604,81.32,15,2,3.06096666666667
620,Speed,120,3,0.264108157894737,46.73,20,0,5.3999
242,Speed,120,3,0.469810526315789,68.67,20,0,9.6043
438,Speed,120,3,0.38419394736842105,57.47,11,1,4.367
706,Speed,120,3,0.184142105263158,32.25,20,0,4.398
435,Speed,120,3,0.38419394736842105,130.45,12,1,4.49325
767,Speed,120,3,0.18430421052631601,95.84,20,0,4.5512
897,Speed,120,3,0.38239945906432704,71.47,15,2,3.2196
881,Speed,120,3,0.38239945906432704,41.91,14,2,2.56956666666667
215,Speed,120,3,0.39388921052631604,86.85,12,2,3.344
436,Speed,120,3,0.38419394736842105,48.67,12,1,4.2539
219,Speed,120,3,0.39388921052631604,87.1,20,1,4.07195
717,Speed,120,3,0.184142105263158,91.45,20,0,4.0467
115,Speed,120,3,0.197858157894737,64.29,20,1,3.16465
102,Speed,120,3,0.197858157894737,44.46,10,2,1.8638
433,Speed,120,3,0.38419394736842105,49.17,14,1,3.73955
1334,Accuracy,120,5,0.404969736842105,98.24,8,6,0.9231857142857142
1531,Accuracy,120,5,0.4514504970760229,106.3,5,6,1.47288571428571
1423,Accuracy,120,5,0.44272789473684204,109.52,5,5,1.67588333333333
1829,Accuracy,120,5,0.22610026315789497,115.78,8,2,1.8110333333333302
998,Accuracy,120,5,0.38790115497076,116.27,11,2,2.7779
1333,Accuracy,120,5,0.404969736842105,87.16,8,4,1.2845
1478,Accuracy,120,5,0.4030171052631579,115.17,5,6,1.59352857142857
1852,Accuracy,120,5,0.289582368421053,120.22,11,1,2.96315
1429,Accuracy,120,5,0.44272789473684204,74.18,7,4,1.69428
1216,Accuracy,120,5,0.22363078947368398,92.46,8,2,2.1628333333333303
1711,Accuracy,120,5,0.258833157894737,86.81,9,4,1.19134
1194,Accuracy,120,5,0.27560500000000004,95.98,11,1,3.1406
1475,Accuracy,120,5,0.4030171052631579,119.91,7,3,2.522775
1193,Accuracy,120,5,0.27560500000000004,76.82,8,2,1.8948
1853,Accuracy,120,5,0.289582368421053,133.97,10,2,2.4286333333333303
994,Accuracy,120,5,0.38790115497076,122.51,8,2,3.241
1834,Accuracy,120,5,0.22610026315789497,124.93,9,2,2.3213333333333304
1823,Accuracy,120,5,0.22610026315789497,90.58,12,1,2.3901
1322,Accuracy,120,5,0.404969736842105,108.84,8,5,1.20913333333333
1526,Accuracy,120,5,0.4514504970760229,82.08,5,8,1.06405555555556
1184,Accuracy,120,5,0.27560500000000004,64.77,11,1,2.6022
1467,Accuracy,120,5,0.4030171052631579,165.51,5,6,1.9516142857142902
1080,Accuracy,120,5,0.25489235380117004,67.28,5,5,0.767383333333333
1715,Accuracy,120,5,0.258833157894737,113.76,12,1,2.7144
480,Speed,120,5,0.28634421052631603,67.59,7,3,1.574825
585,Speed,120,5,0.264108157894737,122.71,13,1,3.1883
722,Speed,120,5,0.18430421052631601,58.61,20,0,4.0466
467,Speed,120,5,0.38419394736842105,144.59,10,1,3.3153
867,Speed,120,5,0.394169473684211,122.5,6,4,2.09512
462,Speed,120,5,0.38419394736842105,73.59,11,1,3.35335
282,Speed,120,5,0.469810526315789,131.8,9,3,2.759925
486,Speed,120,5,0.28634421052631603,111.29,9,4,1.27298
159,Speed,120,5,0.197858157894737,113.51,20,1,2.51715
168,Speed,120,5,0.39388921052631604,117.89,7,4,1.7554599999999998
298,Speed,120,5,0.469810526315789,92.45,5,5,2.64535
475,Speed,120,5,0.38419394736842105,103.34,12,1,3.3525
162,Speed,120,5,0.39388921052631604,121.01,7,4,2.00126
30,Speed,120,5,0.30855368421052604,89.87,11,2,2.5016333333333303
597,Speed,120,5,0.264108157894737,161.99,10,2,2.96356666666667
670,Speed,120,5,0.184142105263158,99.9,13,2,1.8868333333333303
295,Speed,120,5,0.469810526315789,153.14,11,3,2.643425
666,Speed,120,5,0.184142105263158,61.46,13,1,2.439
723,Speed,120,5,0.18430421052631601,46.1,20,0,4.0459
586,Speed,120,5,0.264108157894737,155.39,12,1,3.2514
679,Speed,120,5,0.184142105263158,159.99,20,0,4.3469
738,Speed,120,5,0.18430421052631601,165.59,15,1,2.73195
293,Speed,120,5,0.469810526315789,154.66,7,4,2.53998
460,Speed,120,5,0.38419394736842105,108.12,11,1,3.55325
